"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"-  ( Procraerus tibialis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240485	"Procraerus tibialis"	"Procraerus tibialis (Lacordaire in Boisduval & Lacordaire, 1835)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Stenagostus rufus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240500	"Stenagostus rufus"	"Stenagostus rufus (De Geer, 1774)"	""													"Pla., Mont."
"Pince-monseigneur  ( Prostomis mandibularis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Prostomidae"	244583	"Prostomis mandibularis"	"Prostomis mandibularis (Fabricius, 1801)"	"Pince-monseigneur"													"Pla, Mont."
"-  ( Eledonoprius armatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244611	"Eledonoprius armatus"	"Eledonoprius armatus (Panzer, 1799)"	""													"Pla., Rip."
"-  ( Bolitophagus interruptus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244613	"Bolitophagus interruptus"	"Bolitophagus interruptus Illiger, 1800"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Lépreux des mycètes  ( Bolitophagus reticulatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244614	"Bolitophagus reticulatus"	"Bolitophagus reticulatus (Linnaeus, 1767)"	"Lépreux des mycètes"													"Pla., Mont., Rip."
"-  ( Menephilus cylindricus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244665	"Menephilus cylindricus"	"Menephilus cylindricus (Herbst, 1784)"	""													"Pla., Mont."
"-  ( Platydema dejeanii )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244681	"Platydema dejeanii"	"Platydema dejeanii Laporte de Castelnau & Brullé, 1831"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"Navette violette  ( Platydema violacea )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244683	"Platydema violacea"	"Platydema violacea (Fabricius, 1790)"	"Navette violette"													"Pla., Mont."
"Ténébrion diabolique  ( Neomida haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	244686	"Neomida haemorrhoidalis"	"Neomida haemorrhoidalis (Fabricius, 1787)"	"Ténébrion diabolique"													"Pla., Mont., Rip."
"*  -  ( Trichaphaenops gounellei annae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251043	"Trichaphaenops gounellei annae"	"Trichaphaenops gounellei annae Jeannel, 1949"	""							"NI3"	""					
"*  -  ( Trichaphaenops gounellei attenuatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251044	"Trichaphaenops gounellei attenuatus"	"Trichaphaenops gounellei attenuatus Jeannel, 1949"	""							"NI3"	""					
"*  -  ( Trichaphaenops gounellei gounellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251045	"Trichaphaenops gounellei gounellei"	"Trichaphaenops gounellei gounellei (Bedel, 1880)"	""							"NI3"	""					
"*  -  ( Trichaphaenops sollaudi sollaudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251049	"Trichaphaenops sollaudi sollaudi"	"Trichaphaenops sollaudi sollaudi Jeannel, 1916"	""							"NI3"	""					
"*  Carabe doré du Ventoux  ( Carabus auratus honnoratii )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251380	"Carabus auratus honnoratii"	"Carabus auratus honnoratii Dejean, 1826"	"Carabe doré du Ventoux"							"NI3"	""					
"*  Carabe à reflets d'or  ( Carabus auronitens auronitens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251421	"Carabus auronitens auronitens"	"Carabus auronitens auronitens Fabricius, 1792"	"Carabe à reflets d'or (Le), Carabe à reflets cuivrés (Le)"							"NI3"	""					
"*  -  ( Carabus solieri bonadonai )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251430	"Carabus solieri bonadonai"	"Carabus solieri bonadonai Colas, 1948"	""							"NI3"	""					
"*  -  ( Carabus solieri bonnetianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	251431	"Carabus solieri bonnetianus"	"Carabus solieri bonnetianus Colas, 1937"	""							"NI3"	""					
"*  Grand Capricorne  ( Cerambyx cerdo cerdo )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	251483	"Cerambyx cerdo cerdo"	"Cerambyx cerdo cerdo Linnaeus, 1758"	"Grand Capricorne"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Allecula morio )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	340053	"Allecula morio"	"Allecula morio (Fabricius, 1787)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Agnathus decoratus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Pyrochroidae"	340110	"Agnathus decoratus"	"Agnathus decoratus (Germar, 1818)"	""													"Ripisylve"
"*  -  ( Aphaenops bourgoini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	395957	"Aphaenops bourgoini"	"Aphaenops bourgoini Jeannel, 1946"	""							"NI3"	""					
"*  -  ( Aphaenops hortensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	395973	"Aphaenops hortensis"	"Aphaenops hortensis Fourès, 1954"	""							"NI3"	""					
"-  ( Ampedus elongatulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	416791	"Ampedus elongatulus"	"Ampedus elongatulus (Fabricius, 1787)"	""													"Pla., Mont., Rip."
"-  ( Corticeus fasciatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	416813	"Corticeus fasciatus"	"Corticeus fasciatus (Fabricius, 1790)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Corticeus bicoloroides )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	416838	"Corticeus bicoloroides"	"Corticeus bicoloroides (Roubal, 1933)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Isoriphis nigriceps )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	416845	"Isoriphis nigriceps"	"Isorhipis nigriceps (Mannerheim, 1823)"	""													"Pla., Mont."
"*  Aphaenops d'Artigouli  ( Aphaenops jauzioni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	457183	"Aphaenops jauzioni"	"Aphaenops jauzioni Faille, Déliot & Quéinnec, 2007"	"Aphaenops d'Artigouli"							"NI3"	""					
"*  -  ( Aphaenops cissauguensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458687	"Aphaenops cissauguensis"	"Aphaenops cissauguensis Faille & Bourdeau, 2008"	""							"NI3"	""					
"*  -  ( Aphaenops pluto )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458861	"Aphaenops pluto"	"Aphaenops pluto (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops alberti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458944	"Aphaenops alberti"	"Aphaenops alberti Jeannel, 1939"	""							"NI3"	""					
"*  -  ( Aphaenops bessoni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458945	"Aphaenops bessoni"	"Aphaenops bessoni Cabidoche, 1962"	""							"NI3"	""					
"*  -  ( Aphaenops bonneti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458946	"Aphaenops bonneti"	"Aphaenops bonneti Fourès, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops bouilloni )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458947	"Aphaenops bouilloni"	"Aphaenops bouilloni Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops carrerei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458952	"Aphaenops carrerei"	"Aphaenops carrerei Coiffait, 1953"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458956	"Aphaenops cerberus"	"Aphaenops cerberus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus bruneti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458957	"Aphaenops cerberus bruneti"	"Aphaenops cerberus bruneti Jeannel, 1926"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus cerberus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458958	"Aphaenops cerberus cerberus"	"Aphaenops cerberus cerberus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus inaequalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458959	"Aphaenops cerberus inaequalis"	"Aphaenops cerberus inaequalis Abeille de Perrin, 1872"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus obtusus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458960	"Aphaenops cerberus obtusus"	"Aphaenops cerberus obtusus Jeannel, 1926"	""							"NI3"	""					
"*  -  ( Aphaenops cerberus truncatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458961	"Aphaenops cerberus truncatus"	"Aphaenops cerberus truncatus Coiffait, 1959"	""							"NI3"	""					
"*  -  ( Aphaenops chappuisi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458962	"Aphaenops chappuisi"	"Aphaenops chappuisi Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops crypticola )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458964	"Aphaenops crypticola"	"Aphaenops crypticola (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops eskualduna )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458968	"Aphaenops eskualduna"	"Aphaenops eskualduna Coiffait, 1959"	""							"NI3"	""					
"*  -  ( Aphaenops hustachei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458970	"Aphaenops hustachei"	"Aphaenops hustachei Jeannel, 1917"	""							"NI3"	""					
"*  -  ( Aphaenops laurenti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458973	"Aphaenops laurenti"	"Aphaenops laurenti Genest, 1983"	""							"NI3"	""					
"*  -  ( Aphaenops linderi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458974	"Aphaenops linderi"	"Aphaenops linderi Jeannel, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops linderi labarthei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458975	"Aphaenops linderi labarthei"	"Aphaenops linderi labarthei A. Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops linderi linderi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458976	"Aphaenops linderi linderi"	"Aphaenops linderi linderi Jeannel, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops ludovici )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458980	"Aphaenops ludovici"	"Aphaenops ludovici Gaudin in Colas & Gaudin, 1935"	""							"NI3"	""					
"*  -  ( Aphaenops ludovici ludovici )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458984	"Aphaenops ludovici ludovici"	"Aphaenops ludovici ludovici Gaudin in Colas & Gaudin, 1935"	""							"NI3"	""					
"*  -  ( Aphaenops mariaerosae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458985	"Aphaenops mariaerosae"	"Aphaenops mariaerosae Genest, 1983"	""							"NI3"	""					
"*  -  ( Aphaenops michaeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458987	"Aphaenops michaeli"	"Aphaenops michaeli Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops ochsi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458988	"Aphaenops ochsi"	"Aphaenops ochsi L. Gaudin, 1925"	""							"NI3"	""					
"*  Aphaenops de Cabidoche  ( Aphaenops ochsi cabidochei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458990	"Aphaenops ochsi cabidochei"	"Aphaenops ochsi cabidochei Coiffait, 1959"	"Aphaenops de Cabidoche"							"NI3"	""					
"*  -  ( Aphaenops ochsi ochsi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458991	"Aphaenops ochsi ochsi"	"Aphaenops ochsi ochsi Gaudin, 1925"	""							"NI3"	""					
"*  -  ( Aphaenops ochsi reymondi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458993	"Aphaenops ochsi reymondi"	"Aphaenops ochsi reymondi Colas & Gaudin, 1935"	""							"NI3"	""					
"*  -  ( Aphaenops orionis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458994	"Aphaenops orionis"	"Aphaenops orionis Fagniez, 1913"	""							"NI3"	""					
"*  -  ( Aphaenops orionis orionis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458996	"Aphaenops orionis orionis"	"Aphaenops orionis orionis Fagniez, 1913"	""							"NI3"	""					
"*  -  ( Aphaenops parallelus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458998	"Aphaenops parallelus"	"Aphaenops parallelus Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops pluto hydrophilus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	458999	"Aphaenops pluto hydrophilus"	"Aphaenops pluto hydrophilus A. Gaudin, 1946"	""							"NI3"	""					
"*  -  ( Aphaenops pluto pluto )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459001	"Aphaenops pluto pluto"	"Aphaenops pluto pluto (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops rebereti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459004	"Aphaenops rebereti"	"Aphaenops rebereti Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops rhadamanthus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459005	"Aphaenops rhadamanthus"	"Aphaenops rhadamanthus (Linder, 1860)"	""							"NI3"	""					
"*  -  ( Aphaenops sioberae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459009	"Aphaenops sioberae"	"Aphaenops sioberae Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459013	"Aphaenops tiresias"	"Aphaenops tiresias (Piochard de la Brûlerie, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias aerosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459014	"Aphaenops tiresias aerosus"	"Aphaenops tiresias aerosus Coiffait, 1962"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias juliettae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459017	"Aphaenops tiresias juliettae"	"Aphaenops tiresias juliettae Fourès, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias robustus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459019	"Aphaenops tiresias robustus"	"Aphaenops tiresias robustus Coiffait, 1958"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias tiresias )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459020	"Aphaenops tiresias tiresias"	"Aphaenops tiresias tiresias (Piochard de la Brûlerie, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops tiresias tisiphone )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459021	"Aphaenops tiresias tisiphone"	"Aphaenops tiresias tisiphone Jeannel, 1917"	""							"NI3"	""					
"*  -  ( Aphaenops vandeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459023	"Aphaenops vandeli"	"Aphaenops vandeli Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops vandeli bouiganensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459024	"Aphaenops vandeli bouiganensis"	"Aphaenops vandeli bouiganensis Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops vandeli vandeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459025	"Aphaenops vandeli vandeli"	"Aphaenops vandeli vandeli Fourès, 1954"	""							"NI3"	""					
"*  -  ( Aphaenops colluvii )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	459100	"Aphaenops colluvii"	"Aphaenops colluvii Genest & Juberthie, 1983"	""							"NI3"	""					
"-  ( Tropideres dorsalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Anthribidae"	651457	"Tropideres dorsalis"	"Gonotropis dorsalis (Gyllenhal, 1813)"	""													"Déterminante"
"-  ( Drapetes cinctus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	675621	"Drapetes cinctus"	"Drapetes mordelloides Host, 1789"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"Richard du chêne  ( Eurythyrea quercus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	781708	"Eurythyrea quercus"	"Eurythyrea quercus (Herbst, 1780)"	"Richard du chêne, Grand Bupreste du Chêne"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"*  -  ( Aphaenops chaudoiri )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793189	"Aphaenops chaudoiri"	"Aphaenops chaudoiri (Brisout de Barneville, 1867)"	""							"NI3"	""					
"*  -  ( Aphaenops orionis bassaburensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793279	"Aphaenops orionis bassaburensis"	"Aphaenops orionis bassaburensis Dupré & Besson, 1999"	""							"NI3"	""					
"*  -  ( Aphaenops aeacus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793282	"Aphaenops aeacus"	"Aphaenops aeacus (Saulcy, 1864)"	""							"NI3"	""					
"*  -  ( Aphaenops pseudocrypticola )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	793386	"Aphaenops pseudocrypticola"	"Aphaenops pseudocrypticola Coiffait, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops sinester )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794325	"Aphaenops sinester"	"Aphaenops sinester Coiffait, 1959"	""							"NI3"	""					
"*  -  ( Aphaenops blancheti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794326	"Aphaenops blancheti"	"Aphaenops blancheti Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops ehlersi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794327	"Aphaenops ehlersi"	"Aphaenops ehlersi (Abeille de Perrin, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops elegans )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794328	"Aphaenops elegans"	"Aphaenops elegans (Gaudin, 1946)"	""							"NI3"	""					
"*  -  ( Aphaenops gracilis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794329	"Aphaenops gracilis"	"Aphaenops gracilis Gaudin, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops longicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794330	"Aphaenops longicollis"	"Aphaenops longicollis Joffre, 1931"	""							"NI3"	""					
"*  -  ( Aphaenops navaricus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794331	"Aphaenops navaricus"	"Aphaenops navaricus Coiffait & Gaudin, 1950"	""							"NI3"	""					
"*  -  ( Aphaenops pecoudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794332	"Aphaenops pecoudi"	"Aphaenops pecoudi Gaudin, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops minos )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794333	"Aphaenops minos"	"Aphaenops minos (Linder, 1860)"	""							"NI3"	""					
"*  -  ( Aphaenops mouriesi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	794334	"Aphaenops mouriesi"	"Aphaenops mouriesi (Genest, 1983)"	""							"NI3"	""					
"Lyce discret  ( Platycis cosnardi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lycidae"	794625	"Platycis cosnardi"	"Erotides cosnardi (Chevrolat, 1831)"	"Lyce discret"													"Station planitaire (au dessous de 0400 m d'altitude environ)"
"-  ( Ostoma ferruginea )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Peltidae"	794639	"Ostoma ferruginea"	"Peltis ferruginea (Linnaeus, 1758)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"*  -  ( Aphaenops baretosanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795220	"Aphaenops baretosanus"	"Aphaenops baretosanus Jeannel, 1941"	""							"NI3"	""					
"*  -  ( Aphaenops giraudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795221	"Aphaenops giraudi"	"Aphaenops giraudi Ochs, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795222	"Aphaenops pandellei"	"Aphaenops pandellei (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops penacollaradensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795263	"Aphaenops penacollaradensis"	"Aphaenops penacollaradensis (Dupré, 1991)"	""							"NI3"	""					
"*  -  ( Aphaenops baretosanus baretosanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795419	"Aphaenops baretosanus baretosanus"	"Aphaenops baretosanus baretosanus Jeannel, 1941"	""							"NI3"	""					
"*  -  ( Aphaenops baretosanus gaudini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795420	"Aphaenops baretosanus gaudini"	"Aphaenops baretosanus gaudini Jeannel, 1947"	""							"NI3"	""					
"*  -  ( Aphaenops ludovici queffeleci )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795421	"Aphaenops ludovici queffeleci"	"Aphaenops ludovici queffeleci Cabidoche, 1966"	""							"NI3"	""					
"*  -  ( Aphaenops bourgoini bourgoini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795422	"Aphaenops bourgoini bourgoini"	"Aphaenops bourgoini bourgoini Jeannel, 1946"	""							"NI3"	""					
"*  -  ( Aphaenops bourgoini crassus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795423	"Aphaenops bourgoini crassus"	"Aphaenops bourgoini crassus Coiffait, 1955"	""							"NI3"	""					
"*  -  ( Aphaenops bourgoini vandeli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795424	"Aphaenops bourgoini vandeli"	"Aphaenops bourgoini vandeli Coiffait, 1969"	""							"NI3"	""					
"*  -  ( Aphaenops giraudi delicatulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795425	"Aphaenops giraudi delicatulus"	"Aphaenops giraudi delicatulus Coiffait, 1962"	""							"NI3"	""					
"*  -  ( Aphaenops giraudi giraudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795426	"Aphaenops giraudi giraudi"	"Aphaenops giraudi giraudi Ochs, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei ambiellensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795427	"Aphaenops pandellei ambiellensis"	"Aphaenops pandellei ambiellensis Jeannel, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei pandellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795428	"Aphaenops pandellei pandellei"	"Aphaenops pandellei pandellei (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops penacollaradensis weilli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795429	"Aphaenops penacollaradensis weilli"	"Aphaenops penacollaradensis weilli (Dupré & Bourdeau, 1994)"	""							"NI3"	""					
"-  ( Liocola lugubris )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Scarabaeidae"	795538	"Liocola lugubris"	"Liocola marmorata marmorata (Fabricius, 1792)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"*  Rosalie  ( Rosalia alpina alpina )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	795648	"Rosalia alpina alpina"	"Rosalia alpina alpina (Linnaeus, 1758)"	"Rosalie"					"CDH2, CDH4"	" "	"NI2"	""					
"*  -  ( Aphaenops riberai )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1018048	"Aphaenops riberai"	"Aphaenops riberai Faille & Bourdeau, 2022"	""							"NI3"	""					
"*  -  ( Aphaenops corbazi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1018054	"Aphaenops corbazi"	"Aphaenops corbazi Faille & Bourdeau, 2022"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027043	"Aphaenops orpheus"	"Aphaenops orpheus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops vulcanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027054	"Aphaenops vulcanus"	"Aphaenops vulcanus (Abeille de Perrin, 1904)"	""							"NI3"	""					
"*  -  ( Aphaenops andreae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027055	"Aphaenops andreae"	"Aphaenops andreae (Jeannel, 1920)"	""							"NI3"	""					
"*  -  ( Aphaenops palei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027056	"Aphaenops palei"	"Aphaenops palei (Fourès, 1962)"	""							"NI3"	""					
"*  -  ( Aphaenops saulcyi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027057	"Aphaenops saulcyi"	"Aphaenops saulcyi (Argod-Vallon, 1913)"	""							"NI3"	""					
"*  -  ( Aphaenops vandelianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027058	"Aphaenops vandelianus"	"Aphaenops vandelianus Faille, Fresneda & Bourdeau, 2023"	""							"NI3"	""					
"*  -  ( Aphaenops vanderberghi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027059	"Aphaenops vanderberghi"	"Aphaenops vanderberghi (Perreau & Quéinnec, 1987)"	""							"NI3"	""					
"*  -  ( Aphaenops sulcatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027060	"Aphaenops sulcatus"	"Aphaenops sulcatus (Coiffait, 1959)"	""							"NI3"	""					
"*  -  ( Aphaenops sarpedon )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027063	"Aphaenops sarpedon"	"Aphaenops sarpedon (Faille, Fresneda & Bourdeau, 2013)"	""							"NI3"	""					
